,exon_skipping,alternative_donor_site,alternative_acceptor_site,intron_retention,mutually_exclusive_exon,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon
GO:0001961,3,0,1,1,0,2,0,0,0
GO:0001959,7,0,2,1,0,2,4,0,1
GO:0001516,1,0,0,0,0,0,0,0,0
GO:0098576,2,0,0,0,0,0,0,0,0
GO:0098553,2,0,0,0,0,0,0,0,0
GO:0032588,4,1,1,0,0,1,0,0,0
GO:0019731,0,0,1,0,0,0,0,0,0
GO:0019730,4,0,1,0,0,2,2,0,1
GO:0002709,2,0,0,0,0,0,2,0,2
GO:0001914,1,0,0,0,0,0,0,0,1
GO:0002711,2,0,0,0,0,0,2,0,2
GO:0072528,1,0,0,0,0,2,1,0,0
GO:0009123,1,0,0,0,0,1,2,0,0
GO:0046385,0,0,0,0,0,2,0,0,0
GO:0009265,0,0,0,0,0,2,0,0,0
GO:0009263,0,0,0,0,0,2,0,0,0
GO:0009221,0,0,0,0,0,1,0,0,0
GO:0009177,0,0,0,0,0,1,0,0,0
GO:0009176,0,0,0,0,0,1,0,0,0
GO:0009162,0,0,0,0,0,1,1,0,0
GO:0009157,0,0,0,0,0,1,0,0,0
GO:0009130,0,0,0,0,0,1,0,0,0
GO:0009129,0,0,0,0,0,1,0,0,0
GO:0009124,1,0,0,0,0,1,1,0,0
GO:0006221,0,0,0,0,0,2,0,0,0
GO:0030863,1,0,0,0,0,1,0,0,0
GO:0006814,0,0,0,0,0,0,0,1,0
GO:1903659,1,0,0,0,0,0,1,0,1
GO:0150079,0,0,0,0,0,0,1,1,2
GO:0150077,3,0,0,0,0,0,1,1,2
GO:0071353,3,0,0,0,0,0,0,1,1
GO:0070670,3,0,0,0,0,0,0,1,1
GO:0032736,0,0,1,0,0,1,0,0,0
GO:0032733,13,0,1,0,0,1,3,0,7
GO:0032656,3,0,1,0,0,1,0,1,1
GO:0030183,3,0,0,0,0,0,0,2,1
GO:0018212,0,0,0,0,0,0,0,1,0
GO:0018108,0,0,0,0,0,0,0,1,0
GO:0002726,2,0,0,0,0,0,2,0,1
GO:0002724,2,0,0,0,0,0,2,0,1
GO:0002720,5,1,1,0,0,0,6,0,1
GO:0002718,5,1,1,0,0,0,6,0,1
GO:0001773,1,0,0,0,0,0,0,0,0
GO:0015934,2,0,1,0,0,2,4,0,3
GO:0032561,1,0,0,0,0,2,0,0,0
GO:0019001,1,0,0,0,0,2,0,0,0
GO:0005525,1,0,0,0,0,2,0,0,0
GO:0050931,0,0,0,0,0,0,1,0,0
GO:0030318,0,0,0,0,0,0,1,0,0
GO:0005882,0,0,0,0,0,0,0,0,1
GO:1902905,3,0,0,0,0,0,0,0,1
GO:1902903,3,0,0,0,0,0,1,0,2
GO:0070507,1,0,0,0,0,0,1,1,1
GO:0051984,0,1,0,0,0,0,0,0,0
GO:0051983,2,1,0,0,0,1,1,0,0
GO:0051656,4,0,1,1,0,2,3,1,2
GO:0051495,3,0,0,0,0,0,0,0,1
GO:0051310,0,0,0,1,0,0,1,0,1
GO:0051303,1,0,0,1,0,0,1,0,2
GO:0050000,1,0,0,1,0,0,1,0,3
GO:0032886,3,1,0,0,0,0,2,1,2
GO:0032273,1,0,0,0,0,0,0,0,1
GO:0032271,1,0,0,0,0,0,1,0,1
GO:0031116,0,0,0,0,0,0,0,0,1
GO:0031113,0,0,0,0,0,0,0,0,1
GO:0031112,0,0,0,0,0,0,0,0,1
GO:0031110,1,0,0,0,0,0,1,1,1
GO:0008608,3,3,0,0,0,0,2,0,0
GO:0007080,0,0,0,1,0,0,1,0,1
GO:0000940,1,0,0,0,0,0,1,1,0
GO:0004713,1,1,0,0,0,0,0,0,0
GO:0046939,0,0,1,0,0,0,0,0,0
GO:0046031,0,0,1,0,0,1,0,0,0
GO:0009185,0,0,1,0,0,1,0,0,0
GO:0009179,0,0,1,0,0,1,0,0,0
GO:0009135,0,0,1,0,0,1,0,0,0
GO:0009132,0,0,1,0,0,1,0,0,0
GO:0006757,0,0,1,0,0,0,0,0,0
GO:0006165,0,0,1,0,0,0,0,0,0
GO:0006096,0,0,1,0,0,0,0,0,0
GO:0009308,1,0,0,1,0,0,1,0,1
GO:0006576,1,0,0,1,0,0,1,0,1
GO:0004511,1,2,0,0,0,0,0,0,0
GO:0009713,1,2,0,0,0,0,0,0,0
GO:0009712,1,2,0,0,0,0,0,0,0
GO:0042423,1,2,0,0,0,0,0,0,0
GO:0042417,1,2,0,0,0,0,0,0,0
GO:0042416,1,2,0,0,0,0,0,0,0
GO:0042401,1,2,0,0,0,0,0,0,0
GO:0009309,1,2,0,0,0,0,0,0,0
GO:0006584,1,2,0,0,0,0,0,0,0
GO:2001258,1,0,0,0,0,0,0,0,0
GO:2001257,2,0,0,0,0,0,0,0,0
GO:1901379,1,0,0,0,0,0,0,0,0
GO:1901016,1,0,0,0,0,0,0,0,0
GO:0043266,1,0,0,0,0,0,0,0,0
GO:1904315,2,0,0,0,0,0,1,0,1
GO:0099529,2,0,0,0,0,0,1,0,1
GO:0007626,0,2,1,0,0,2,1,0,0
GO:0007009,5,0,0,0,0,1,1,1,4
GO:0006672,0,0,0,0,0,1,0,1,0
GO:0035265,3,0,3,0,0,0,1,0,3
GO:0003014,0,0,0,0,0,0,1,0,1
GO:1905146,0,0,0,0,0,0,0,0,2
GO:1903575,3,0,0,0,0,0,0,1,4
GO:0071709,5,0,0,0,0,0,3,1,4
GO:0050885,0,0,0,0,0,0,1,1,0
GO:0046632,0,0,0,0,0,1,0,0,0
GO:0046631,0,0,0,0,0,1,0,0,0
GO:0044091,5,0,0,0,0,0,3,1,4
GO:0043588,0,0,0,1,0,0,2,1,1
GO:0030216,0,0,0,0,0,0,0,1,0
GO:0007039,0,0,0,0,0,0,0,0,2
GO:0001865,0,0,0,0,0,1,0,0,0
GO:0043094,2,0,0,0,0,0,2,1,0
GO:1904646,0,0,0,0,1,0,3,1,2
GO:1904645,0,0,0,0,1,0,3,1,2
GO:1900182,1,0,0,1,0,1,2,0,0
GO:1900180,1,0,1,1,0,1,2,0,0
GO:0007266,0,0,0,1,0,2,0,0,0
GO:0007265,5,0,3,1,0,5,4,2,2
GO:0007264,6,0,3,1,0,7,4,2,2
GO:0001937,2,0,2,0,0,0,1,3,1
GO:0001936,12,6,3,0,0,9,4,3,4
GO:0030449,1,0,0,0,0,0,1,0,1
GO:0002920,1,0,0,0,0,0,1,0,1
GO:0050777,9,5,1,0,0,1,5,0,1
GO:0045916,1,0,1,0,0,0,1,0,1
GO:0002921,1,0,1,0,0,0,1,0,1
GO:0002698,5,4,1,0,0,1,2,0,1
GO:0042129,12,0,1,0,0,2,5,3,11
GO:0031664,4,0,0,0,0,0,4,0,2
GO:2000563,2,0,0,0,0,0,2,0,1
GO:2000561,2,0,0,0,0,0,2,0,2
GO:2000516,2,0,0,0,0,1,2,0,1
GO:2000514,4,0,0,0,0,1,4,0,2
GO:0046641,2,0,0,0,0,0,2,0,1
GO:0046640,2,0,0,0,0,1,2,0,2
GO:0046635,2,0,0,0,0,1,2,0,1
GO:0046634,5,0,0,0,0,1,4,0,2
GO:0042102,11,0,1,0,0,1,4,3,10
GO:0007204,5,1,0,0,0,0,3,1,1
GO:0101003,3,0,0,0,0,0,2,0,1
GO:0101002,6,1,4,0,0,2,4,0,1
GO:0070820,9,0,5,0,0,3,3,0,1
GO:0045931,2,1,0,0,0,1,0,0,0
GO:0033014,1,0,0,0,0,0,1,0,1
GO:0033013,1,0,0,0,0,0,1,0,1
GO:0046148,0,0,0,0,0,0,0,0,1
GO:0042440,0,0,0,0,0,0,0,0,1
GO:0006779,1,0,0,0,0,0,1,0,1
GO:0006778,1,0,0,0,0,0,1,0,1
GO:0042168,0,0,0,0,0,0,0,0,1
GO:0006783,0,0,0,0,0,0,0,0,1
GO:0004738,1,0,0,0,0,0,0,0,0
GO:0043021,6,0,0,0,0,3,6,2,1
GO:0032526,1,0,0,0,0,1,0,0,0
GO:0097525,1,0,1,1,0,0,1,2,0
GO:0030532,1,0,1,1,0,0,1,2,0
GO:0005685,0,0,0,0,0,0,0,1,1
GO:0016408,1,0,0,0,0,1,1,0,0
GO:0003988,1,0,0,0,0,1,1,0,0
GO:0008028,1,0,0,0,0,0,1,0,0
GO:0008312,1,0,0,0,0,0,1,0,0
GO:0043022,2,0,0,0,0,4,4,2,1
GO:0006613,1,0,0,0,0,0,1,0,0
GO:0006612,1,0,0,0,0,0,1,0,0
GO:0048500,1,0,0,0,0,0,1,0,0
GO:0005786,1,0,0,0,0,0,1,0,0
GO:2000241,5,1,0,0,0,2,3,1,3
GO:2000242,0,0,0,0,0,0,1,1,2
GO:0032645,3,4,0,0,0,0,1,0,1
GO:0032725,0,0,0,0,0,0,0,0,1
GO:0006749,0,0,0,0,0,0,1,0,0
GO:0030225,0,0,0,0,0,0,0,1,0
GO:2001240,1,1,1,0,0,2,0,0,0
GO:2001239,1,1,1,0,0,2,0,0,0
GO:1901184,0,3,0,0,0,0,1,0,0
GO:1901099,1,1,1,0,0,2,0,0,0
GO:0051881,1,0,0,0,0,0,0,2,1
GO:0042058,0,3,0,0,0,0,1,0,0
GO:0045069,0,0,1,1,0,3,0,0,1
GO:0045071,0,0,0,1,0,1,0,0,0
GO:2001294,0,0,0,0,0,0,1,0,0
GO:2001293,0,0,0,0,0,0,1,0,0
GO:0006104,0,0,0,0,0,0,1,0,0
GO:0015938,0,0,0,0,0,0,1,0,0
GO:1902859,0,0,0,0,0,0,1,0,0
GO:1902858,0,0,0,0,0,0,1,0,0
GO:1901289,0,0,0,0,0,0,1,0,0
GO:0046356,0,0,0,0,0,0,1,0,0
GO:0044580,0,0,0,0,0,0,1,0,0
GO:0006084,1,0,0,0,0,0,1,0,0
GO:2001252,1,1,0,0,0,2,3,0,0
GO:0032206,0,0,0,0,0,1,0,0,0
GO:0099023,0,0,1,0,0,1,0,0,0
GO:0030008,0,0,0,0,0,1,0,0,0
GO:0051494,2,0,0,0,0,0,1,0,1
GO:0007224,0,0,0,0,0,1,0,0,0
GO:0051400,0,1,0,0,0,0,0,0,0
GO:0070513,0,0,0,0,0,1,0,0,1
GO:0032535,4,0,2,0,0,1,2,0,1
GO:0008361,3,0,2,0,0,1,1,0,0
GO:0070571,1,0,0,0,0,0,0,0,0
GO:0070570,1,0,0,0,0,0,0,0,0
GO:0061387,1,0,0,0,0,0,0,0,0
GO:0048685,1,0,0,0,0,0,0,0,0
GO:0048683,1,0,0,0,0,0,0,0,0
GO:0048681,1,0,0,0,0,0,0,0,0
GO:0048679,1,0,0,0,0,0,0,0,0
GO:0048671,1,0,0,0,0,0,0,0,0
GO:0048670,1,0,0,0,0,0,0,0,0
GO:0048640,1,0,0,0,0,0,0,0,0
GO:0045780,1,0,0,0,0,1,0,1,0
GO:0036005,1,0,0,0,0,0,0,0,0
GO:0050840,10,6,0,0,0,8,2,0,2
GO:0010507,2,1,2,0,0,0,1,0,1
GO:0032743,6,0,1,0,0,0,4,0,0
GO:0032663,7,0,2,0,0,0,4,1,0
GO:0031295,2,0,0,0,0,0,2,2,0
GO:0031294,2,0,0,0,0,0,2,2,0
GO:0032753,0,0,1,0,0,0,0,1,0
GO:0032673,3,0,1,0,0,0,0,2,1
GO:0009897,4,0,2,0,0,1,4,1,3
GO:0098636,3,0,1,0,0,0,2,0,1
GO:1902904,1,0,0,0,0,0,1,0,1
GO:1902991,1,0,0,0,0,1,1,1,2
GO:1902003,1,0,0,0,0,1,1,1,2
GO:0003993,0,0,0,0,1,0,1,0,0
GO:0016831,0,0,0,0,0,0,0,0,1
GO:0042445,1,1,1,0,0,1,0,0,0
GO:0042446,1,1,1,0,0,0,0,0,0
GO:0120178,1,1,1,0,0,0,0,0,0
GO:0048511,14,1,1,0,0,14,2,2,7
GO:0007623,14,1,0,0,0,14,2,2,7
GO:0051591,16,0,0,0,0,13,1,2,7
GO:0046683,16,0,0,0,0,14,1,2,7
GO:0014074,16,0,0,0,0,13,1,2,7
GO:0009743,2,0,0,0,0,0,1,0,0
GO:0140962,0,0,1,0,0,1,0,0,0
GO:0070741,3,2,1,0,0,0,1,0,0
GO:0005104,3,0,2,0,0,0,0,0,0
GO:2000980,0,0,0,0,0,1,1,0,0
GO:0045682,0,0,0,0,0,2,1,0,0
GO:0045631,0,0,0,0,0,1,1,0,0
GO:0045607,0,0,0,0,0,1,1,0,0
GO:0045604,0,0,0,0,0,2,1,0,0
GO:0030856,1,0,0,0,0,2,3,1,1
GO:0008235,0,0,0,0,0,0,1,1,0
GO:0005139,0,0,0,0,0,1,0,0,0
GO:0072666,1,0,0,0,0,0,0,0,1
GO:0072665,1,0,0,0,0,0,0,0,1
GO:0006623,1,0,0,0,0,0,0,0,1
GO:0061462,1,0,0,0,0,0,0,0,1
GO:0006622,1,0,0,0,0,0,0,0,1
GO:0005776,1,0,0,0,0,0,0,0,0
GO:0031902,0,0,0,0,0,0,0,0,1
GO:0035591,5,0,1,0,0,7,2,0,2
GO:0050660,1,0,0,0,0,0,0,0,0
GO:0005952,1,0,0,0,0,0,1,0,0
GO:0016814,1,0,0,0,0,0,1,0,0
GO:0046655,1,0,0,0,0,1,0,0,0
GO:0071855,4,1,0,0,0,0,0,0,1
GO:0009914,3,1,2,0,0,0,3,3,0
GO:0014829,0,1,0,0,0,0,1,0,0
GO:0008217,3,2,0,0,0,2,1,0,0
GO:0006939,0,1,0,0,0,0,1,0,0
GO:1990266,3,1,0,0,0,1,1,0,0
GO:1903532,9,2,4,0,0,1,6,4,2
GO:1903524,0,1,0,0,0,0,1,0,0
GO:0097530,3,1,0,0,0,1,1,0,0
GO:0097529,7,1,0,0,0,2,4,0,0
GO:0071621,3,1,0,0,0,1,1,0,0
GO:0060326,10,1,1,0,0,2,4,1,2
GO:0051047,9,2,4,0,0,1,6,4,2
GO:0050900,10,1,0,0,0,2,4,0,0
GO:0050886,0,1,0,0,0,1,1,0,0
GO:0048016,1,1,1,0,0,0,2,0,0
GO:0046887,5,1,2,0,0,0,3,3,0
GO:0046879,3,1,2,0,0,0,3,3,0
GO:0045823,0,1,0,0,0,0,1,0,0
GO:0042886,3,1,3,0,0,0,4,3,1
GO:0030595,5,1,0,0,0,2,3,0,0
GO:0030593,3,1,0,0,0,1,1,0,0
GO:0030072,3,1,2,0,0,0,3,3,0
GO:0019932,4,1,2,0,0,0,5,2,0
GO:0015833,3,1,2,0,0,0,3,3,0
GO:0014826,0,1,0,0,0,0,1,0,0
GO:0014821,0,1,0,0,0,0,1,0,0
GO:0010460,0,1,0,0,0,0,1,0,0
GO:0003100,0,1,0,0,0,0,1,0,0
GO:0003073,1,2,0,0,0,1,1,0,0
GO:0003044,0,1,0,0,0,1,1,0,0
GO:0002790,3,1,2,0,0,0,3,3,0
GO:0001990,0,1,0,0,0,1,1,0,0
GO:0072676,3,0,0,0,0,0,0,0,0
GO:0071674,4,0,0,0,0,2,2,0,0
GO:0045123,5,0,0,0,0,1,1,0,0
GO:0061008,1,1,0,0,0,0,1,0,1
GO:0001889,1,1,0,0,0,0,1,0,1
GO:0048793,0,0,0,0,0,0,1,0,1
GO:0030854,3,0,0,0,0,0,0,1,1
GO:0030852,3,0,0,0,0,0,0,1,1
GO:0045730,0,0,0,0,0,0,0,1,0
GO:0006801,3,0,1,0,0,0,0,0,1
GO:0097526,1,0,1,1,0,0,1,2,0
GO:0046540,1,0,1,1,0,0,1,2,0
GO:0043627,2,0,2,0,0,2,1,4,0
GO:1990841,13,0,0,0,0,1,1,0,1
GO:0044013,1,0,0,0,0,0,1,0,0
GO:0035497,1,0,0,0,0,0,1,0,0
GO:1990928,1,0,0,0,0,0,1,0,0
GO:0034198,1,0,0,0,0,0,1,0,0
GO:0006970,1,1,1,0,0,0,1,0,1
GO:2000291,1,0,0,0,0,0,1,0,0
GO:2000288,1,0,0,0,0,0,1,0,0
GO:1990253,1,0,0,0,0,0,1,0,0
GO:0110024,1,0,0,0,0,0,1,0,0
GO:0110022,1,0,0,0,0,0,1,0,0
GO:0045815,2,0,1,0,0,0,1,0,0
GO:0018210,1,0,0,0,0,0,1,0,0
GO:0018107,1,0,0,0,0,0,1,0,0
GO:1902562,3,0,0,0,0,1,2,0,1
GO:0002764,22,0,3,0,0,4,14,5,1
GO:0002757,22,0,3,0,0,4,14,4,1
GO:0002253,23,0,3,0,0,4,14,4,1
GO:0002768,11,0,2,0,0,3,6,1,1
GO:0002460,8,0,0,0,0,0,0,0,7
GO:0002429,11,0,2,0,0,3,6,0,1
GO:0002443,9,0,0,0,0,0,2,0,8
GO:0050851,7,0,0,0,0,2,2,0,1
GO:0002449,8,0,0,0,0,0,1,0,8
GO:1904064,2,0,0,0,0,0,0,0,0
GO:0050855,2,0,1,0,0,0,0,0,0
GO:0034767,2,0,0,0,0,0,0,0,0
GO:0002285,1,0,2,0,0,0,0,0,1
GO:1901661,1,0,0,0,0,0,1,0,0
GO:0006775,1,0,0,0,0,0,1,0,0
GO:0042373,1,0,0,0,0,0,1,0,0
GO:0001938,10,6,1,0,0,7,3,0,2
GO:0006289,1,0,0,0,0,1,0,0,0
GO:0034502,5,0,0,0,0,1,4,1,2
GO:2000779,6,1,0,0,0,1,3,0,2
GO:1901976,0,1,0,0,0,0,0,0,0
GO:0010569,4,0,0,0,0,0,1,0,2
GO:0043596,1,0,0,1,0,0,1,0,0
GO:0030894,1,0,0,1,0,0,1,0,0
GO:0043601,1,0,0,1,0,0,1,0,0
GO:0005662,0,0,0,1,0,0,0,0,0
GO:1903018,0,0,0,1,0,0,1,1,2
GO:0045646,3,1,1,0,0,0,1,1,0
GO:0036344,0,0,0,0,0,1,0,0,0
GO:0034101,6,0,3,0,0,0,3,0,1
GO:0030220,0,0,0,0,0,1,0,0,0
GO:0030218,6,0,3,0,0,0,3,0,1
GO:0010559,0,0,0,1,0,0,1,1,2
GO:0032922,14,0,0,0,0,13,1,2,7
GO:0005249,0,1,0,0,0,0,1,1,0
GO:0034705,1,0,0,0,0,0,0,1,0
GO:0008076,1,0,0,0,0,0,0,1,0
GO:0051170,2,0,1,0,0,0,2,1,0
GO:0006606,2,0,1,0,0,0,2,1,0
GO:0005044,1,0,0,0,0,0,0,0,1
GO:0004180,1,0,0,0,0,0,2,1,0
GO:0062037,1,0,0,0,0,0,0,0,0
GO:0043491,3,0,0,1,0,1,3,0,1
GO:0042593,1,0,0,0,0,1,1,0,0
GO:0035270,1,0,0,0,0,2,1,1,2
GO:0033500,1,0,0,0,0,1,1,0,0
GO:0030878,0,0,0,0,0,2,0,0,0
GO:0008286,1,0,1,1,0,1,1,0,0
GO:0002244,0,0,0,0,0,0,1,0,3
GO:0001673,1,0,0,0,0,0,0,0,0
GO:0004904,1,0,0,0,0,0,1,0,1
GO:0004905,1,0,0,0,0,0,1,0,1
GO:0140888,1,0,0,0,0,1,1,0,1
GO:0071357,1,0,0,0,0,1,1,0,1
GO:0060337,1,0,0,0,0,1,1,0,1
GO:0034340,1,0,0,0,0,1,1,0,1
GO:0008269,1,0,0,0,0,0,1,0,1
GO:0030534,1,1,1,0,0,1,0,0,0
GO:0021510,0,0,1,0,0,1,0,1,0
GO:0019233,1,1,0,0,0,0,0,0,0
GO:0009952,1,0,0,0,0,3,0,1,0
GO:0008344,0,1,1,0,0,1,0,0,0
GO:0051019,1,0,0,0,0,4,3,2,1
GO:0001223,0,0,0,0,0,0,1,0,0
GO:0006595,1,0,0,0,0,0,1,0,0
GO:0030331,3,0,1,0,0,0,0,1,1
GO:0016942,0,0,0,0,0,0,1,1,2
GO:0042567,0,0,0,0,0,0,1,1,2
GO:0005149,3,0,1,0,0,0,2,1,1
GO:1990622,0,0,0,1,0,0,0,0,1
GO:0046933,2,1,0,0,0,0,0,0,0
GO:0015252,2,1,0,0,0,0,0,0,0
GO:0043120,1,0,0,0,0,0,1,0,1
GO:0033209,3,0,0,0,0,1,1,0,1
GO:1903140,1,0,0,0,0,0,1,0,1
GO:1901550,1,0,0,0,0,0,1,0,1
GO:0045601,1,0,0,0,0,0,2,0,1
GO:0002947,1,0,0,0,0,1,1,0,1
GO:0031267,5,1,1,0,0,2,0,0,0
GO:0048019,1,1,0,0,0,0,2,0,0
GO:0030547,1,1,0,0,0,0,2,0,0
GO:0031641,0,0,1,0,0,0,0,0,0
GO:0000002,1,0,0,0,0,0,1,1,0
GO:0006352,3,0,1,0,0,2,1,1,0
GO:0046875,0,0,1,0,0,2,0,0,0
GO:0009583,2,0,0,0,0,1,0,0,0
GO:0009582,3,1,0,0,0,1,0,0,0
GO:0009581,3,1,0,0,0,1,0,0,0
GO:0007602,0,0,0,0,0,1,0,0,0
GO:0030145,0,0,1,0,0,0,0,0,0
GO:0044706,7,0,2,0,0,0,4,3,1
GO:0044703,7,0,2,0,0,0,4,3,1
GO:0007565,7,0,2,0,0,0,4,3,1
GO:0016641,1,0,0,0,0,0,1,0,0
GO:1901532,0,1,0,0,0,0,1,0,0
GO:0035162,0,0,0,0,0,1,0,0,0
GO:0030175,2,1,0,0,0,3,2,2,3
GO:0009566,4,0,2,0,0,0,3,2,1
GO:0007338,2,0,2,0,0,0,3,2,0
GO:0035036,0,0,0,0,0,0,1,0,0
GO:0009988,4,2,2,0,0,2,1,0,0
GO:0007339,0,0,0,0,0,0,1,0,0
GO:0008171,1,0,0,0,0,0,0,0,0
GO:0009161,1,0,0,0,0,0,1,0,0
GO:0009156,1,0,0,0,0,0,1,0,0
GO:0046040,1,0,0,0,0,0,1,0,0
GO:0009168,1,0,0,0,0,0,1,0,0
GO:0009167,1,0,0,0,0,0,1,0,0
GO:0009127,1,0,0,0,0,0,1,0,0
GO:0009126,1,0,0,0,0,0,1,0,0
GO:0046037,1,0,0,0,0,0,1,0,0
GO:0006177,1,0,0,0,0,0,1,0,0
GO:0120014,0,0,1,0,0,0,0,0,0
GO:0005548,0,0,3,0,0,0,2,0,0
GO:1905954,4,0,2,0,0,0,1,3,0
GO:0032370,4,0,2,0,0,0,1,3,0
GO:0051018,3,0,0,0,0,0,2,0,0
GO:2001259,1,0,0,0,0,0,0,0,0
GO:1903818,1,0,0,0,0,0,0,0,0
GO:1902261,1,0,0,0,0,0,0,0,0
GO:1902259,1,0,0,0,0,0,0,0,0
GO:1901381,1,0,0,0,0,0,0,0,0
GO:1901018,1,0,0,0,0,0,0,0,0
GO:0071320,1,0,0,0,0,0,0,0,0
GO:0043268,1,0,0,0,0,0,0,0,0
GO:0032414,2,0,0,0,0,0,0,0,0
GO:0032411,2,0,0,0,0,0,0,0,0
GO:0001508,1,0,0,0,0,0,0,0,0
GO:0016328,1,0,0,0,0,0,0,0,0
GO:0090090,4,0,1,0,0,0,2,1,0
GO:0030178,5,0,1,0,0,2,2,1,0
GO:0031526,1,0,0,0,0,0,1,0,0
GO:0061844,5,0,1,0,0,2,3,0,1
GO:0031640,0,0,0,0,0,0,0,0,1
GO:0001906,0,0,0,0,0,0,1,0,2
GO:2000756,5,0,5,0,0,0,0,0,0
GO:1901983,5,0,5,1,0,0,1,0,0
GO:0035065,5,0,5,0,0,0,0,0,0
GO:0031056,5,0,5,1,0,0,1,0,0
GO:0016602,5,0,5,0,0,0,0,0,0
GO:1902692,0,0,0,0,0,0,0,1,0
GO:0001709,0,0,0,0,0,1,0,0,0
GO:1904018,4,2,1,1,0,0,3,1,0
GO:0045766,4,2,1,1,0,0,3,1,0
GO:1901533,0,1,0,0,0,0,1,0,0
GO:0090335,0,0,0,0,0,1,0,0,0
GO:0061101,0,0,0,0,0,0,0,0,2
GO:0060563,0,0,0,0,0,0,0,0,2
GO:0045648,3,1,0,0,0,0,1,1,0
GO:0045599,2,2,0,0,0,0,0,0,0
GO:0045598,2,2,0,0,0,3,0,1,0
GO:0042472,0,0,0,0,0,1,0,0,1
GO:0042471,0,0,0,0,0,1,0,1,1
GO:0021517,0,0,1,0,0,1,0,1,0
GO:0021515,0,0,1,0,0,1,0,1,0
GO:0021514,0,0,0,0,0,1,0,0,0
GO:0007406,0,0,0,0,0,0,0,1,0
GO:0007405,0,0,1,0,0,1,0,0,0
GO:0002066,3,2,0,0,0,0,0,0,0
GO:0001890,2,0,2,0,0,0,2,3,0
GO:0009133,0,0,0,0,0,1,0,0,0
GO:0009189,0,0,0,0,0,1,0,0,0
GO:0009186,0,0,0,0,0,1,0,0,0
GO:2000679,0,0,0,1,0,0,1,1,2
GO:2000677,0,0,0,1,0,0,1,1,2
GO:1905636,0,0,0,1,0,0,0,0,0
GO:1903025,0,0,0,1,0,0,0,0,0
GO:0051101,3,0,0,1,0,0,1,2,3
GO:0043388,0,0,0,1,0,0,1,1,2
GO:0034346,0,0,0,1,0,0,0,0,0
GO:0034344,0,0,0,1,0,0,0,0,0
GO:0070304,3,0,2,0,0,2,3,0,0
GO:0070302,3,1,2,0,0,2,3,0,1
GO:0046330,3,0,2,0,0,1,3,0,0
GO:0046328,3,1,2,0,0,1,3,0,1
GO:0032874,3,0,2,0,0,1,3,0,0
GO:0032872,3,1,2,0,0,1,3,0,1
GO:0000307,0,0,1,0,0,0,0,0,2
GO:0019908,0,0,0,0,0,0,0,0,2
GO:0000096,1,0,0,0,0,0,0,0,0
GO:1902074,7,0,1,0,2,0,0,0,0
GO:1904019,1,0,0,0,0,1,1,0,0
GO:1902075,4,0,0,0,2,0,0,0,0
GO:0097284,1,0,0,0,0,1,1,0,0
GO:0045577,0,0,1,1,0,0,1,0,0
GO:0030544,3,0,1,0,0,5,2,2,2
GO:0008234,1,0,0,0,0,0,0,0,1
GO:0005242,0,1,0,0,0,0,1,0,0
GO:0035220,0,1,0,0,0,1,1,0,0
GO:0007444,0,1,0,0,0,1,1,0,0
GO:0001669,0,0,0,2,0,0,1,0,0
GO:0042402,2,0,0,1,0,0,1,0,0
GO:0009310,2,0,0,1,0,0,1,0,0
GO:0045824,3,1,0,0,0,0,2,0,1
GO:0080171,0,0,1,0,0,1,0,0,2
GO:0007040,0,0,1,0,0,1,0,0,2
GO:0097205,0,0,0,0,0,0,1,0,1
GO:0003094,0,0,0,0,0,0,1,0,1
GO:2000027,0,1,1,0,0,1,0,0,0
GO:1901258,0,0,0,0,0,1,0,0,0
GO:1901256,0,0,0,0,0,1,0,0,0
GO:0110110,0,1,1,0,0,1,0,0,0
GO:0071657,0,0,0,0,0,1,0,0,0
GO:0071655,0,0,0,0,0,1,0,0,0
GO:0032703,1,0,1,0,0,0,0,0,0
GO:0003158,1,0,0,0,0,0,0,0,0
GO:0001656,0,0,0,0,0,1,0,0,0
GO:0032759,0,0,0,0,0,1,0,0,0
GO:0032679,0,0,0,0,0,1,0,0,0
GO:1990782,2,0,1,0,0,1,0,0,1
GO:0030971,2,0,0,0,0,1,0,0,1
GO:0071864,3,0,0,0,0,0,0,1,1
GO:0071863,3,0,0,0,0,0,0,1,1
GO:0045309,1,0,1,0,0,5,0,1,1
GO:0001784,1,0,1,0,0,5,0,1,1
GO:0005158,1,0,2,0,0,4,2,1,2
GO:0005168,0,0,1,0,0,2,0,0,0
GO:0005167,0,0,1,0,0,2,0,0,0
GO:0005165,0,0,1,0,0,2,0,0,0
GO:0030159,2,0,1,0,0,3,0,0,0
GO:0005068,2,0,1,0,0,3,0,0,0
GO:0035510,1,0,0,0,0,0,1,0,0
GO:0006307,1,0,0,0,0,0,1,0,0
GO:0010669,1,0,0,0,0,0,1,0,0
GO:0043028,1,0,0,0,0,0,2,0,0
GO:0004869,0,0,1,0,0,0,0,0,1
GO:0051354,0,0,0,0,0,1,0,0,0
GO:0051341,2,1,2,0,0,2,3,0,0
GO:0032965,1,0,0,0,0,0,1,0,0
GO:0016480,1,0,0,0,0,0,0,0,0
GO:0010712,1,0,0,0,0,0,1,0,0
GO:1904029,0,0,0,0,0,0,0,0,2
